id,name,survey_year,type,hostelname,intake_capacity,students_residing
6803,SRI NIRVANASWAMY TEACHER TRAINING INSTITUTE BANGALORE RURAL,2015,Boys Hostel,SRI NIRVANASWAMY BOYS,50,0
628,SINGARENI COLLIERIES POLYTECHNIC,2015,Girls Hostel,SC POLYTECHNIC HOSTEL FOR GIRLS,128,100
628,SINGARENI COLLIERIES POLYTECHNIC,2015,Boys Hostel,SC POLYTECHNIC HOSTEL FOR BOYS,250,210
15549,Dr Ambedkar Institute of Medical Science,2015,Girls Hostel,DR. AMBEDKAR GIRL'S HOSTEL,200,40
15575,Janakalyan School Of Nursing,2015,Girls Hostel,Girls Hostel-JKSON,60,50
7420,GOVT. SECONDARY TRAINING SCHOOL NIMAPARA PURI,2015,Boys Hostel,"GOVT HOSTEL, ST SCHOOL, NIMAPARA",20,20
8443,ST. JOSEPHS TEACHER TRAINING INSTITUTE SATANKULAM PANDARAPURAM,2015,Boys Hostel,St. Joseph Hostel,20,3
8443,ST. JOSEPHS TEACHER TRAINING INSTITUTE SATANKULAM PANDARAPURAM,2015,Girls Hostel,St. Joseph Hostel,18,2
8454,ST.ANNES TEACHER TRAINING INSTITUTE MADAVARAM,2015,Girls Hostel,St.Anne's Hostel,200,5
7743,APPOLLOS TEACHER TRAINING INSTITUTE UDUMALPET,2015,Girls Hostel,voice of god,50,0
15673,Puri School of Nursing,2015,Girls Hostel,ANM GIRLS HOSTEL,60,60
15481,INDIAN INSTITUTE OF MEDICAL SCIENCES RAUZAGAON FAIZABAD,2015,Girls Hostel,IIMS GIRLS HOSTEL,100,60
12678,"GOVERNMENT SECONDARY TRAINING SCHOOL RAGADI, BANKI",2015,Boys Hostel,Govt ST School Hostel,100,43
7423,GOVT. SECONDARY TRAINING SCHOOL PIPLI PURI,2015,Girls Hostel,Girls Hostel,80,80
1513,KELTRON TOOLROOM RESEARCH & TRAINING CENTRE (KELTRAC),2015,Boys Hostel,KELTRAC HOSTEL,96,94
15561,"ANM Training Centre, Keonjhar",2015,Girls Hostel,"ANMTC, Keonjhar",40,35
15674,Sasmita School of Nursing,2015,Girls Hostel,SASMITA SCHOOL OF NURSING,60,60
15570,Gyana Pattnayak School Of Nursing,2015,Girls Hostel,GPSN HOSTEL,40,30
15493,B B Chhatoi School of Nursing,2015,Girls Hostel,BB Chhtoi Girl Hostal,120,55
7831,DEVAN TEACHER TRAINING INSTITUTE VELLORE,2015,Girls Hostel,DEVAN TTI HOSTEL,10,0
2572,"DR. RADHAKRISHNAN POLYTECHNIC COLLEGE, SEZ JAIPUR",2015,Boys Hostel,"Dr. Radhakrishnan Polytechnic College, Jaipur",120,85
15489,Agradoot School of Nursing,2015,Girls Hostel,Agradoot Girl Hostel,20,20
15720,Satyanarayan ANM Training School,2015,Girls Hostel,Satyanarayan Girl Hostel,30,20
788,PUSA POLYTECHNIC,2015,Boys Hostel,ITI Hostel,70,70
15485,Aisect Junior Nursing School,2015,Girls Hostel,Aisect Girl Hostel,20,20
15517,Creative Junior Nursing School,2015,Girls Hostel,Creative Girl Hostel,20,20
12956,"SUPRIYA SCHOOL OF NURSING, RAMARAOPET, EAST GODAVARI",2015,Girls Hostel,Supriya school of Nursing,200,117
4886,SRI JAGANNATH GNM TRAINING SCHOOL PURI,2015,Girls Hostel,Purusottom Girls Hostel,40,40
15597,Koraput GNM Training College,2015,Girls Hostel,Koraput Girls Hostel,40,40
7921,INDRA GANESAN TEACHER TRAINING INSTITUE TIRUCHIRAPALLI,2015,Boys Hostel,IGTTI BOYS HOSTEL,35,0
7921,INDRA GANESAN TEACHER TRAINING INSTITUE TIRUCHIRAPALLI,2015,Girls Hostel,IGTTI GIRLS HOSTEL,35,0
8646,DISTRICT INSTITUTE OF EDUCATION & TRAINING BALLIA,2015,Girls Hostel,GIRLS HOSTEL,100,0
8849,VIDYASAGAR PRIMARY TEACHER TRAINING INSTITUTE DAKSHIN DINAJPUR,2015,Girls Hostel,BEGUM ROQUIA GIRLS HOSTEL,20,12
8849,VIDYASAGAR PRIMARY TEACHER TRAINING INSTITUTE DAKSHIN DINAJPUR,2015,Boys Hostel,DEROZIO BOYS HOSTEL,30,15
6270,ARISTOTLE T.T.I KOLAR,2015,Girls Hostel,ARISTOTLE GIRLS HOSTEL,50,14
6270,ARISTOTLE T.T.I KOLAR,2015,Boys Hostel,ARISTOTLE BOYS HOSTEL,50,38
15798,SMT.D.Y.SAWANT NURSING(R.A.N.M) SCHOOL,2015,Girls Hostel,Smt.D.Y.Sawant Nursing (RANM) Hostel,40,15
15669,Sanjog School of Nursing,2015,Girls Hostel,sANJOG hOSTEL,60,60
7156,TEACHER TRAINING INSTITUTE PALAKKAD,2015,Boys Hostel,TTI BOYS,20,10
7156,TEACHER TRAINING INSTITUTE PALAKKAD,2015,Girls Hostel,TTI GIRLS,40,35
2389,PUDDUCHHERY INSTITUTE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY UPPALAM,2015,Girls Hostel,GIRLS HOSTEL,40,2
2389,PUDDUCHHERY INSTITUTE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY UPPALAM,2015,Boys Hostel,BOYS HOSTEL,125,32
1921,MAHARASHTRA SHETKARI SEVA MANDAL TRYAMBAKRAO SHEJAWAL INSTITUTE OF TECHOLOGY (POLYTEHNIC) MANMADNANDGAONNASHIK,2015,Girls Hostel,"Trymbakrao Shejwal Hostel, Manmad",12,5
1921,MAHARASHTRA SHETKARI SEVA MANDAL TRYAMBAKRAO SHEJAWAL INSTITUTE OF TECHOLOGY (POLYTEHNIC) MANMADNANDGAONNASHIK,2015,Boys Hostel,"Trymbakrao Shejwal Hostel, Manmad",50,12
3558,MOTHER THERESA SCHOOL OF NURSING KRISHNA,2015,Girls Hostel,MOTHER THERESA SCHOOL OF NURSING,240,171
15553,"ANM Training Centre, Balasore",2015,Girls Hostel,ANM TC BALASORE,40,78
103,TOLANI INSTITUTE OF MANAGEMENT STUDIES,2015,Girls Hostel,SPT GIRLS HOSTEL,181,0
103,TOLANI INSTITUTE OF MANAGEMENT STUDIES,2015,Boys Hostel,GCB HOSTEL,180,0
5960,SARVA VIDYALAYA PTC COLLEGE GANDHINAGAR,2015,Girls Hostel,R N PTC GIRLS HOSTEL,350,350
5960,SARVA VIDYALAYA PTC COLLEGE GANDHINAGAR,2015,Boys Hostel,SARVA VIDYALAYA HIGHER EDU. BOYS HOSTEL,300,300
1562,GOVT.POLYTECHNIC COLLEGE CHHINDWARA,2015,Girls Hostel,H2,50,0
1562,GOVT.POLYTECHNIC COLLEGE CHHINDWARA,2015,Girls Hostel,H1,50,0
1562,GOVT.POLYTECHNIC COLLEGE CHHINDWARA,2015,Girls Hostel,H3,50,0
4902,AMRITSAR SCHOOL OF NURSING AMRITSAR,2015,Girls Hostel,Smt. Leela Wanti Passi girls hostel,80,10
15675,Sailabala School Of Nursing,2015,Boys Hostel,Sailabala School of Nursing,3,6
15675,Sailabala School Of Nursing,2015,Girls Hostel,Sailabala School of Nursing,27,54
4428,ASSISSI HOSPITAL KOTTAYAM,2015,Girls Hostel,ST. JOSEPH HOSTEL,300,57
4428,ASSISSI HOSPITAL KOTTAYAM,2015,Boys Hostel,ST. JOSEPH HOSTEL,10,1
7886,EMMANUEL EACHER TRAINING INSTITUTE TIRUCHIRAPALLI,2015,Boys Hostel,EMMANUEL BOYS HOSTEL,35,0
7886,EMMANUEL EACHER TRAINING INSTITUTE TIRUCHIRAPALLI,2015,Girls Hostel,EMMANUEL GIRLS HOSTEL,35,0
2129,SHREE PANDURANG PRATISHTHAN KARMAYOGI POLYTECHNIC COLLEGE SHELVHE TAL.PANDHARPUR,2015,Boys Hostel,"Shri Pandurang Partishthan's Boys Hostel, Shelve-Pandharpur",600,470
2129,SHREE PANDURANG PRATISHTHAN KARMAYOGI POLYTECHNIC COLLEGE SHELVHE TAL.PANDHARPUR,2015,Girls Hostel,"Shri Pandurang Partishthan's Girls Hostel, Shelve-Pandharpur",150,135
4483,INDIRA GANDHI SCHOOL OF NURSING ERNAKULAM,2015,Girls Hostel,INDIRA GANDHI SCHOOL OF NURSING GIRLS HOSTEL,35,30
4877,PRATIVA DEVI SCHOOL OF NURSING KHURDA,2015,Girls Hostel,GODAVARI HOSTEL,50,40
4877,PRATIVA DEVI SCHOOL OF NURSING KHURDA,2015,Girls Hostel,JAMUNA HOSTEL,40,37
4877,PRATIVA DEVI SCHOOL OF NURSING KHURDA,2015,Girls Hostel,SARASWOTI HOSTEL,60,55
4877,PRATIVA DEVI SCHOOL OF NURSING KHURDA,2015,Girls Hostel,KABERI HOSTEL,50,45
4877,PRATIVA DEVI SCHOOL OF NURSING KHURDA,2015,Boys Hostel,SINDHU HOSTEL,20,12
6984,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOZHIKODE,2015,Boys Hostel,DIET HOSTEL.1,50,3
6984,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOZHIKODE,2015,Girls Hostel,DIET HOSTEL.2,50,8
6985,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MALAPPURAM,2015,Girls Hostel,DIET Hostel,45,34
1880,K.K. WAGH EDUCATION SOCIETY'S K. K. WAGH WOMEN'S POLYTECHNIC NASHIK,2015,Girls Hostel,Geetai Girl's hostel,39,39
7877,DR. RADHAKRISHNAN TEACHER TRAINING INSTITUTE VILLUPURAM,2015,Girls Hostel,DR.RTTI GIRLS HOSTEL,100,16
7877,DR. RADHAKRISHNAN TEACHER TRAINING INSTITUTE VILLUPURAM,2015,Boys Hostel,DR.RTTI GIRLS HOSTEL,100,2
485,INDIAN INSTITUTE OF SOCIAL WEFLFARE & BUSINESS MANAGEMENT,2015,Boys Hostel,Prantik Hostel,20,19
485,INDIAN INSTITUTE OF SOCIAL WEFLFARE & BUSINESS MANAGEMENT,2015,Girls Hostel,IISWBM Girls' Hostel,42,42
10911,INSTITUTE OF PHARMACY BANKURA,2015,Boys Hostel,H1,200,198
15442,"Zenesys Junior Nursing School, At-Pragyan Vihar",2015,Girls Hostel,zenesys Girls Hostel,40,35
4878,PRINKYA DEVI SCHOOL OF NURSING PURI,2015,Girls Hostel,Prianka Devi Girls Hostel,150,96
1193,B S F INSTITUTE OF TECHNOLOGYSTC CAMPAS PO AFS YELAHANKA BANGALORE,2015,Girls Hostel,GIRLS HOSTEL,96,44
1193,B S F INSTITUTE OF TECHNOLOGYSTC CAMPAS PO AFS YELAHANKA BANGALORE,2015,Boys Hostel,1ST YEAR HOSTEL,168,113
1193,B S F INSTITUTE OF TECHNOLOGYSTC CAMPAS PO AFS YELAHANKA BANGALORE,2015,Boys Hostel,3RD YEAR HOSTEL,80,80
1193,B S F INSTITUTE OF TECHNOLOGYSTC CAMPAS PO AFS YELAHANKA BANGALORE,2015,Boys Hostel,2ND YEAR HOSTEL,120,56
15599,Maa Tara Tarini School of Nursing,2015,Girls Hostel,MTTSN HOSTEL,60,45
2476,"MEHR CHAND POLYTECHNIC, JALANDHAR",2015,Boys Hostel,"MEHR CHAND POLYTECHNIC, HOSTEL",100,35
4860,GOPINATH GNM TRAINING COLLEGE NUAPADA,2015,Boys Hostel,GOPINATH BOYS HOSTEL,15,60
4860,GOPINATH GNM TRAINING COLLEGE NUAPADA,2015,Girls Hostel,GOPINATH GIRLS HOSTEL,60,60
569,GOVT.INSTI.OF ELECTRONICS EAST MARREDPALLYSECUNDERABAD,2015,Boys Hostel,GIOE HOSTEL,300,300
12819,"ST JESSUS PRIMARY TEACHERS EDUCATION COLLEGE BETTIAH, WEST CHAMPARAN",2015,Girls Hostel,"St. Teresa's P.T.Ed. College, Anand Bhawan",60,25
7010,GOVERNMENT TEACHER TRAINING INSTITUTE FOR WOMENKANNUR,2015,Girls Hostel,GOVT T T I WOMEN HOSTEL,50,20
2298,DHABALESWAR INSTITUE OF POLYTECHNIC ATHAGARH,2015,Girls Hostel,girls hostel,200,130
2298,DHABALESWAR INSTITUE OF POLYTECHNIC ATHAGARH,2015,Boys Hostel,boys hostel,400,323
12929,"EMANUEL SCHOOL OF NURSING, MAKAVARAPALEM, VISAKHAPATNAM",2015,Girls Hostel,EMMANUEL SCHOOL OF NURSING,80,60
15459,"School of Nursing (ANM) , Plot No N-5/157, Nayapalli, Dist - Khurda , Bhubaneswar, Odisha 751015",2015,Girls Hostel,Hostel No-1,35,30
15459,"School of Nursing (ANM) , Plot No N-5/157, Nayapalli, Dist - Khurda , Bhubaneswar, Odisha 751015",2015,Girls Hostel,Hostel No-2,32,30
15862,"MONTROSE TEACHER TRAINING INSTITUTE, KRISHNUNIPALEM (V), CHINNURU ROAD",2015,Girls Hostel,MONTROSE HOME FOR GIRLS,25,20
15823,GRD INTERNATIONAL INSTITUTE OF NURSING,2015,Girls Hostel,GRD NURSING HOSTEL,200,50
2132,SHREE SAMARTH ACADEMY’S SHREE SAMARTH POLYTECHNIC MHASANE VILLAGE VILLAGE MHASANE TAL.PARNER AHMEDNAGAR,2015,Boys Hostel,Shree Samarth Boys Hostel,50,14
7132,ST. GEORGE TEACHER TRAINING INSTITUTE WAYNAD,2015,Girls Hostel,BETHANY CONVENT HOSTEL,50,20
15499,Bidyut School of Nursing,2015,Girls Hostel,Bidyut Ladies Hostel,40,35
15510,Dhareshwar Vidya Va krida Pratisthans Dhareshwar Institute of Nursing,2015,Girls Hostel,Vastalya Girls Hostel,160,60
15540,Dhaneswar School of Nursing,2015,Girls Hostel,Dhaneswar Ladies Hostel,60,60
15065,GOVERNMENT ANM TRAINING CENTER. KONDAGAON,2015,Girls Hostel,ANM TRAINING CENTER KONDAGAON,50,37
4535,MODERN HOSPITAL KODUNGALLUR LTD THRISSUR,2015,Girls Hostel,Modern Hospital Nursing School Hostel,80,22
15285,KALINDI ACADEMY OF NURSING SCIENCE,2015,Girls Hostel,Girls Hostel Kalindi Academy,100,80
12992,"ANNAPURNA SCHOOL OF NURSING, PALAKOL MANDAL, WEST GODAVARI",2015,Girls Hostel,Annapurna School Of Nursing,180,114
7055,KRISHNA TEACHER TRAINING THRISSUR,2015,Girls Hostel,KRISHNA VILAS,20,0
10792,JAMIA ISALAMIA ISHA-ATUL ULOOM`S JAMIA COLLEGE OF PHARMACY AKKALKUWA,2015,Girls Hostel,Jamia Boys Hostel Molgi Road Akkalkuwa,150,15
10792,JAMIA ISALAMIA ISHA-ATUL ULOOM`S JAMIA COLLEGE OF PHARMACY AKKALKUWA,2015,Boys Hostel,Jamia Girls Hostel Akkalkuwa,200,140
10800,SAMARTH EDUCATIONAL TRUST`S SAWKAR PHARMACY COLLEGE JAITAPUR SATARA 415004,2015,Girls Hostel,Samarth Educational Trust's Satara,30,18
7639,SHRI GURUNANAK KHALSA SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA,2015,Girls Hostel,SHRI GURU NANAK KHALSA SHIKSHA SAMITI,50,0
7720,ANNAI INDIRA MEMORIAL TEACHER TRAINING INSTITUTE RAMJINAGAR,2015,Boys Hostel,A.I.M.TTI Hostel,100,0
7720,ANNAI INDIRA MEMORIAL TEACHER TRAINING INSTITUTE RAMJINAGAR,2015,Girls Hostel,A.I.M.TTI Hostel,100,0
1856,"AGNIHOTRI INSTITUTE PHARMACY, WARDHA",2015,Boys Hostel,Jai Mahakali Shikshan Sansthas' Wardha.,30,4
1856,"AGNIHOTRI INSTITUTE PHARMACY, WARDHA",2015,Girls Hostel,"Jai Mahakali Shikshan Sansthas Girls Hostel, Wardha.",20,6
12150,"GOVERNMENT ANM TRAINING CENTRE PERINGOTTUKURISSI, PLALAKKAD",2015,Girls Hostel,JPHN Training Centre,50,45
4440,CAREWELL SCHOOL OF NURSING KASARGOD,2015,Girls Hostel,CAREWELL HOSTEL,40,7
13270,"GOWTHAMI SCHOOL OF NURSING, SAROORNAGAR, HYDERABAD",2015,Girls Hostel,College attached Hostel,135,80
12972,"G B R SCHOOL OF NURSING, ANANPARTHI, EAST GODAVARI",2015,Girls Hostel,GBR School of Nursing,200,120
3673,TIRUMALA SCHOOL OF NURSING VIZIANAGARAM,2015,Girls Hostel,Tirumala School of Nursing Hostel,250,200
3650,SRUTHI SCHOOL OF NURSING GUNTUR,2015,Boys Hostel,SRUTHI SCHOOL OF NURSING,100,20
3650,SRUTHI SCHOOL OF NURSING GUNTUR,2015,Girls Hostel,SURTHI SCHOOL OF NURSING,200,110
4882,SCHOOL OF NURSING & HEALTH SCIENCES GANJAM,2015,Girls Hostel,Nursing Hostel-1,100,60
4882,SCHOOL OF NURSING & HEALTH SCIENCES GANJAM,2015,Boys Hostel,Nursing Hostel-2,20,10
15511,Choudwar School of Nursing,2015,Girls Hostel,CSON Ladies Hostel,130,130
15622,Sankar Rukmani School of Nursing,2015,Girls Hostel,SRSON GIRLS HOSTEL,60,60
13934,"GINNI DEVI ACTION SCHOOL OF NURSING, PASCHIM VIHAR",2015,Girls Hostel,SBAMI,300,80
15593,Kasturaba Gandhi Anm/Hw (F) Training School,2015,Girls Hostel,Sri Ram Niwas,20,16
3750,TIRATH RAM SHAH HOSPITAL NEW DELHI,2015,Girls Hostel,STAFF NURSES,32,32
3750,TIRATH RAM SHAH HOSPITAL NEW DELHI,2015,Girls Hostel,STUDENT NURSES,91,91
15600,Maharani Premkumari Nursing Training School,2015,Girls Hostel,MPK Nursing Hostel,50,50
3747,SMT JANAKI RANI TALWAR SCHOOL OF NURSING NEW DELHI,2015,Girls Hostel,moolchand hostel,150,107
6219,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KEYLONG LOHOUL- SPITI,2015,Boys Hostel,DIET Tandi,17,0
6219,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KEYLONG LOHOUL- SPITI,2015,Girls Hostel,DIET Tandi,14,0
4446,COCHIN PORT TRUST HOSPITAL ERNAKULAM,2015,Girls Hostel,"Girls Hostel,Cochin Port Trust",80,43
4606,SCHOOL OF NURSING V S M HOSPITAL MAVELIKARA ALAPPUZHA,2015,Girls Hostel,SCHOOL OF NURSING HOSTEL,100,12
12005,SGR POLYTECHNIC BANGLORE,2015,Girls Hostel,SGR GIRLS HOSTEL,50,5
214,INTERNATIONAL INSTITUTE OF MANAGEMENT AND HUMAN RESOURCE DEVELOPMENT (W),2015,Girls Hostel,BETA GIRILS HOSTEL,120,15
15596,Kuntala Devi School of Nursing,2015,Boys Hostel,Kuntala Devi Boys Hostal,20,15
15596,Kuntala Devi School of Nursing,2015,Girls Hostel,Kuntala Devi Girls Hostal,120,60
3480,CRESCENT SCHOOL OF NURSING KADAPA,2015,Girls Hostel,CRESCENT HOSTEL,150,16
4504,LISIE HOSPITAL ERNAKULAM,2015,Girls Hostel,Lisie Hostel,200,180
15498,Bhubaneswar School of Nursing,2015,Boys Hostel,Bbsr Boys Hostel,20,4
15498,Bhubaneswar School of Nursing,2015,Girls Hostel,Bbsr Girls Hostel,200,200
15677,"Srimaa School Of Nursing,Puri, Odisha",2015,Girls Hostel,SRIMAA SCHOOL OF NURSING,60,60
12987,"KARUNA SCHOOL OF NURSING, TANUKU, WEST GODAVARI",2015,Girls Hostel,Karuna School of Nursing,200,120
7548,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, AJMER",2015,Girls Hostel,DIET HOSTEL,100,0
14555,"INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY, SALEM",2015,Girls Hostel,NEW GIRLS HOSTEL,32,40
14555,"INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY, SALEM",2015,Boys Hostel,NEW BOYS HOSTEL,80,73
14555,"INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY, SALEM",2015,Girls Hostel,OLD GIRLS HOSTEL,32,40
14555,"INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY, SALEM",2015,Boys Hostel,OLD BOYS HOSTEL,80,58
15433,Mukti ANM Training Centre,2015,Girls Hostel,Mukti ANM Hostel,40,40
246,SAIBALAJI INTERNATIONAL INTSTITUTE OF MANAGEMENT SCIENCES,2015,Boys Hostel,OMEGA,120,10
246,SAIBALAJI INTERNATIONAL INTSTITUTE OF MANAGEMENT SCIENCES,2015,Girls Hostel,DELTA,60,10
15584,"ANM Training Centre, Dhenkanal",2015,Girls Hostel,PTANMTC DKL,80,80
15651,"Shaktirupa School of Nursing , Odisha",2015,Girls Hostel,Shaktirupa Ladies Hostel,50,40
15376,"Sagar Institute of Research And Technology -Excellence, Diploma Polytechnic College, Bhopal",2015,Girls Hostel,Kalpna chawla,108,59
15376,"Sagar Institute of Research And Technology -Excellence, Diploma Polytechnic College, Bhopal",2015,Boys Hostel,C V Raman,168,49
3739,GURU TEGH BAHADUR HOSPITAL EAST DELHI,2015,Girls Hostel,nurses Hostel,70,184
15435,Maa Annapurna School of Nursing,2015,Girls Hostel,MAA ANNAPURNA,100,40
15435,Maa Annapurna School of Nursing,2015,Boys Hostel,MAA ANNAPURNA,20,4
15453,"Vision ANM (Female Health Worker) Training Centre , At/Po-Koraput, Dist-Koraput",2015,Girls Hostel,VISION ANM,30,20
15520,D R I E M S School Of Nursing,2015,Girls Hostel,ICHHABATI HALL OF RESIDENCE,500,49
15520,D R I E M S School Of Nursing,2015,Boys Hostel,KAPILA HALL OF RESIDENCE,500,4
5589,DISTRICT INSTITUTE OF EDUCATION & TRAINING (DIET) PRAKASAM,2015,Boys Hostel,DIET Students hostel,100,60
13269,"APEX SCHOOL OF NURSING, CHAITANYAPURI, HYDERABAD",2015,Girls Hostel,apexson college attached hostel,135,60
2255,YOUNG ENGINEER'S EDUCATION SOCIETY MAHARASHTRA INSTITUTE OF POLYTECNIC BETALA BRAMHAPURICHANDRAPUR,2015,Boys Hostel,Young Engineers Hostel,50,50
13157,"BLESS SCHOOL OF NURSING, PADMAVATHI COLONY, CHITTOOR",2015,Girls Hostel,college attached hostel,80,30
3741,HOLY FAMILY HOSPITAL SOUTH DELHI,2015,Girls Hostel,"Nurses Hostel, HFH",358,289
12940,"INDIRA SCHOOL OF NURSING, VISAKHAPATNAM",2015,Girls Hostel,college attached hostel,150,130
13293,"BRAINSTORM SCHOOL OF NURSING, OPP. BHEL, BHEL TOWN SHIP, MEDAK",2015,Girls Hostel,college atttached Hostal,90,6
13014,"GLOBAL SCHOOL OF NURSING, VIJAYAWADA, KRISHNA",2015,Girls Hostel,cloge attached hostel,180,110
15640,GANDHI ACADEMY OF TECHNICAL EDUCATION(Second Shift Polytechnic),2015,Boys Hostel,gate boys hostel,100,50
15640,GANDHI ACADEMY OF TECHNICAL EDUCATION(Second Shift Polytechnic),2015,Girls Hostel,GATE GIRLS HOSTEL,100,50
15641,SRI SAI EDUCATIONAL SOCIETYs GROUP OF INSTITUTIONS(Second Shift Polytechnic),2015,Boys Hostel,SRISAI BOYS HOSTEL,200,75
15641,SRI SAI EDUCATIONAL SOCIETYs GROUP OF INSTITUTIONS(Second Shift Polytechnic),2015,Girls Hostel,SRISAI GIRLS HOSTEL,100,30
1158,GOVT POLYTECHNIC DHANBAD,2015,Boys Hostel,Hostel No. 02,60,0
1158,GOVT POLYTECHNIC DHANBAD,2015,Boys Hostel,Hostel No. 05,100,41
1158,GOVT POLYTECHNIC DHANBAD,2015,Boys Hostel,Hostel no. 01,60,44
1158,GOVT POLYTECHNIC DHANBAD,2015,Boys Hostel,Hostel No.04,100,44
527,GMR POLYTECHNIC BHADRACHALAM,2015,Boys Hostel,GOVERNMENT MODEL RESIDENTIAL POLYTECHNIC HOSTEL,540,540
13389,"Annamacharya College of Elementary Teacher Education, New Boyenpalli Rajampet, Kadapa-516126",2015,Girls Hostel,Bahuda Hostel,200,50
4757,GIRIRAJ NURSING SCHOOL PUNE,2015,Girls Hostel,Giriraj Nursing School Hostel,90,80
4757,GIRIRAJ NURSING SCHOOL PUNE,2015,Boys Hostel,Giriraj Nursing School Hostel,12,12
2264,TURA POLYTECHNIC,2015,Girls Hostel,Tura Polytechnic Girl's Hostel,40,25
2264,TURA POLYTECHNIC,2015,Boys Hostel,Tura Polytechnic Boy's Hostel,80,50
15445,"Xavier School of Nursing , At/Po Mukunda Prasad (Mukunda Bhawan)",2015,Girls Hostel,Xavier Girls Hostel,90,80
15747,R B DEGREE COLLEGE AGRA,2015,Boys Hostel,boys Hostel,50,20
15747,R B DEGREE COLLEGE AGRA,2015,Girls Hostel,Girls Hostel,20,10
4866,KUNTALA DEVI SCHOOL OF NURSING NAYAGARH,2015,Girls Hostel,Kuntaladevi Girls Hostel,100,90
15635,"D.K.T.E.SOCIETYs TEXTILE AND ENGINEERING INSTITUTE, ICHALKARANJI",2015,Girls Hostel,Sir M. Vishveshwarayya Girls Hostel DKTE,42,11
15635,"D.K.T.E.SOCIETYs TEXTILE AND ENGINEERING INSTITUTE, ICHALKARANJI",2015,Boys Hostel,DKTE Kalawant Mala Boys Hostel,48,15
3663,SWAMY SCHOOL OF NURSING GUNTUR,2015,Boys Hostel,BOYS HOSTEL,180,99
3663,SWAMY SCHOOL OF NURSING GUNTUR,2015,Girls Hostel,GIRLS HOSTEL,180,100
3868,NANDA HOSPITAL UNA,2015,Girls Hostel,MANBHAWAN,160,50
3682,VIJAYA SCHOOL OF NURSING GUNTUR,2015,Girls Hostel,Vijya School of Nursing,200,156
3682,VIJAYA SCHOOL OF NURSING GUNTUR,2015,Boys Hostel,Vijya School of Nursing,100,21
3386,SHRI KASHI CHANDRA DEV YADAV PRAVIDHIK SHIKSHAN SANSTHAN,2015,Boys Hostel,B1,80,52
15558,"school of nursing, zashi rani chouk, General Hospital Wardha",2015,Girls Hostel,Nurses Hostel,40,40
15732,"School of Nursing, GNM, DHH - Kandhamal",2015,Girls Hostel,GNM Hostel,50,44
14388,Bhaskar College of Teacher Education,2015,Boys Hostel,THRINAI,50,60
14388,Bhaskar College of Teacher Education,2015,Girls Hostel,THRINAI,100,40
14403,Sri Sai D.Ed College,2015,Girls Hostel,NEERAJ,100,60
14899,MUNNAR CATERING COLLEGE,2015,Boys Hostel,DUKES DEN,500,450
14899,MUNNAR CATERING COLLEGE,2015,Girls Hostel,EVES JARDINE,200,25
10906,GURU NANAK INSTITUTE OF PHARMACEUTICAL SCIENCE AND TECHNOLOGY (DIPLOMA PHARMACY) KOLKATA,2015,Boys Hostel,GURU NANAK BOYS HOSTEL,30,10
10906,GURU NANAK INSTITUTE OF PHARMACEUTICAL SCIENCE AND TECHNOLOGY (DIPLOMA PHARMACY) KOLKATA,2015,Girls Hostel,SATNAM KAUR GIRLS HOSTEL,30,15
14397,SVCM Institution of Elementary Teacher Education,2015,Boys Hostel,SVCM BOYS HOSTEL,50,20
14397,SVCM Institution of Elementary Teacher Education,2015,Girls Hostel,SVCM GIRLS HOSTEL,50,25
15583,Tulshiramji Shebe School Of Nursing Pusad,2015,Girls Hostel,TSNS Girls hostel,60,60
15844,"G.S.R DED COLLEGE FOR GIRLS, VINUKONDA",2015,Girls Hostel,GSR Hostel Vinukonda,200,75
15552,"ANM Training Centre, Baripada",2015,Girls Hostel,"ANMTC, BARIPADA",80,76
986,ICL INSTITUTE OF TECHNICAL EDUCATION,2015,Girls Hostel,GIRLS HOSTEL,200,102
986,ICL INSTITUTE OF TECHNICAL EDUCATION,2015,Boys Hostel,ICL BOYS HOSTEL,240,96
1163,GOVT POLYTECHNIC RANCHI,2015,Boys Hostel,NEW BUILDING,250,250
1163,GOVT POLYTECHNIC RANCHI,2015,Boys Hostel,OLD BUILDING,250,250
1163,GOVT POLYTECHNIC RANCHI,2015,Boys Hostel,HOSTEL NO-3,250,250
3469,BHARGAVI SCHOOLOF NURSING KURNOOL,2015,Girls Hostel,Bhargavi Nursing School,120,50
15269,SHRI NANALAL BHANUSHANKAR VYAS PTC COLLEGE AMRELI,2015,Boys Hostel,N B VYAS PTC COLLEGE HOSTEL,100,25
